110	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_MODEMSTATUS	VCP1	SUCCESS		
111	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_BAUD_RATE	VCP1	SUCCESS		
112	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_LINE_CONTROL	VCP1	SUCCESS		
113	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_CHARS	VCP1	SUCCESS		
114	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_HANDFLOW	VCP1	SUCCESS		
115	0.00368818	LI7000.exe	IOCTL_SERIAL_SET_BAUD_RATE	VCP1	SUCCESS	Rate: 9600	
116	0.00030171	LI7000.exe	IOCTL_SERIAL_SET_RTS	VCP1	SUCCESS		
117	0.00027294	LI7000.exe	IOCTL_SERIAL_SET_DTR	VCP1	SUCCESS		
118	0.00031317	LI7000.exe	IOCTL_SERIAL_SET_LINE_CONTROL	VCP1	SUCCESS	StopBits: 1 Parity: NONE WordLength: 8	
119	0.00000223	LI7000.exe	IOCTL_SERIAL_SET_CHAR	VCP1	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:a XON:11 XOFF:13	
120	0.00033971	LI7000.exe	IOCTL_SERIAL_SET_HANDFLOW	VCP1	SUCCESS	Shake:1 Replace:80000043 XonLimit:256 XoffLimit:128	
121	0.00000335	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
122	0.00024556	LI7000.exe	IRP_MJ_WRITE	VCP1	SUCCESS	Length 1: .	
123	0.00000251	LI7000.exe	IOCTL_SERIAL_PURGE	VCP1	SUCCESS	Purge: TXCLEAR 	
124	0.00000251	LI7000.exe	IOCTL_SERIAL_PURGE	VCP1	SUCCESS	Purge: RXCLEAR	
125	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
126	0.00000531	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
349	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
350	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
1364	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
1700	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
1701	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
1702	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
1703	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
4144	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
4145	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
4146	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
4147	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
8957	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
8958	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
8959	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
8960	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
8961	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
10650	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21180	0.00000587	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21181	0.00000587	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21182	0.00000168	LI7000.exe	IOCTL_SERIAL_SET_XON	VCP1	SUCCESS		
21183	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21184	0.00029724	LI7000.exe	IRP_MJ_WRITE	VCP1	SUCCESS	Length 9: )))))))..	
21185	0.00000223	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21186	0.00000587	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21187	0.00000531	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21188	0.00000475	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
21189	0.00000447	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
23468	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
23469	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
23470	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
23471	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
23472	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
23473	0.00000000	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1			
32377	0.00000559	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
32378	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
32379	0.00000531	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
32380	0.00000587	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
32381	0.00000531	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS	
50725	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
50726	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS	
54196	0.00000168	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
54197	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
54198	0.00000196	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS	
63054	0.00000587	LI7000.exe	IOCTL_SERIAL_GET_COMMSTATUS	VCP1	SUCCESS		
